step,transaction_id,transaction_type,channel,device_type,network_provider,time_of_day,day_of_week,amount,customer_id,customer_type,customer_region,old_balance,new_balance,recipient_id,recipient_type,recipient_region,recipient_old_balance,recipient_new_balance,isFraud,isFlaggedFraud
743,T790857,REVERSAL,API,iOS,Vodafone,Night,Tuesday,18479.92,C8782781864,Merchant,Ashanti,73036.08,54556.16,R7671837060,Individual,Greater Accra,42936.27,61416.189999999995,0,0
53,T343170,TRANSFER,API,FeaturePhone,AirtelTigo,Night,Tuesday,72325.54,C4067853612,Merchant,Central,2558.85,0.0,R3269069059,Individual,Northern,20044.67,92370.20999999999,1,1
332,T249319,TRANSFER,USSD,Android,MTN,Night,Saturday,10619.83,C6542982627,Individual,Upper West,797.21,0.0,R8582905353,Merchant,Ashanti,10113.04,20732.870000000003,1,0
616,T679038,CASH_OUT,USSD,iOS,MTN,Morning,Friday,81849.29,C1636012605,Agent,Northern,88449.93,6600.639999999999,R5960786837,Merchant,Greater Accra,11027.11,92876.4,0,0
337,T485891,TRANSFER,USSD,Android,MTN,Morning,Friday,75534.17,C8711972980,Agent,Greater Accra,67479.92,0.0,R7847665443,Individual,Eastern,36803.38,112337.54999999999,0,0
250,T240607,AIRTIME,USSD,iOS,AirtelTigo,Evening,Monday,22652.74,C1322289026,Government,Ashanti,49455.68,26802.94,R2451876375,Government,Northern,27441.55,50094.29,0,0
84,T612575,TRANSFER,API,FeaturePhone,MTN,Night,Thursday,29543.97,C6504606778,Individual,Eastern,2331.41,0.0,R3885393087,Agent,Central,37852.54,67396.51000000001,1,1
209,T479053,AIRTIME,Agent,Android,AirtelTigo,Night,Thursday,62989.42,C2070497915,Individual,Greater Accra,65464.43,2475.010000000002,R5140380028,Individual,Greater Accra,37708.01,100697.43,0,0
191,T274912,CASH_OUT,API,Android,Vodafone,Night,Tuesday,86926.14,C4403596665,Agent,Upper East,1211.2,0.0,R7657050979,Agent,Ashanti,47527.52,134453.66,1,1
571,T925954,TRANSFER,App,iOS,Vodafone,Night,Wednesday,84379.6,C3940614579,Government,Western,2424.3,0.0,R5003954344,Agent,Central,19132.06,103511.66,1,1
510,T568208,CASH_OUT,App,Android,Vodafone,Evening,Sunday,43256.14,C4227403747,Merchant,Central,99123.25,55867.11,R5529478477,Government,Upper West,11225.79,54481.93,0,0
452,T642251,CASH_IN,API,FeaturePhone,MTN,Afternoon,Wednesday,86273.23,C1301033727,Merchant,Upper East,69012.81,0.0,R2930724174,Government,Greater Accra,15467.82,101741.04999999999,0,0
104,T264686,TRANSFER,API,iOS,Vodafone,Night,Monday,40649.69,C2030213097,Government,Central,2063.65,0.0,R3370788647,Government,Volta,261.48,40911.170000000006,1,1
429,T581430,CASH_IN,App,Android,AirtelTigo,Morning,Tuesday,40909.26,C7040567414,Merchant,Western,64234.26,23325.0,R5384859239,Merchant,Upper East,30965.54,71874.8,0,0
634,T705286,CASH_OUT,App,FeaturePhone,AirtelTigo,Night,Wednesday,27742.0,C3495723476,Merchant,Western,30397.93,2655.9300000000003,R3493175953,Government,Volta,4137.62,31879.62,0,0
743,T761149,TRANSFER,Agent,iOS,Vodafone,Night,Friday,43713.86,C9357790587,Agent,Upper East,681.12,0.0,R5719328110,Merchant,Greater Accra,2853.61,46567.47,1,1
661,T763743,CASH_IN,USSD,iOS,MTN,Evening,Sunday,11200.62,C2193801812,Individual,Ashanti,82099.85,70899.23000000001,R7413081635,Merchant,Upper West,34241.48,45442.100000000006,0,0
629,T445824,TRANSFER,Agent,iOS,MTN,Night,Saturday,73667.36,C7422990551,Individual,Upper East,2580.42,0.0,R5452580287,Merchant,Eastern,27441.93,101109.29000000001,1,1
201,T851062,UTILITY_PAYMENT,USSD,Android,Vodafone,Morning,Thursday,97220.97,C9244854845,Individual,Upper West,88715.64,0.0,R7634730493,Government,Upper West,4888.0,102108.97,0,0
218,T818569,REVERSAL,API,FeaturePhone,MTN,Afternoon,Sunday,42174.61,C8981215277,Individual,Upper West,82385.36,40210.75,R8480299706,Agent,Eastern,7555.01,49729.62,0,0
734,T379714,TRANSFER,USSD,iOS,Vodafone,Night,Monday,17542.25,C5417744298,Government,Greater Accra,908.3,0.0,R7239045246,Merchant,Eastern,26385.27,43927.520000000004,1,0
738,T418635,TRANSFER,App,Android,AirtelTigo,Night,Monday,29676.61,C2232285036,Merchant,Ashanti,1118.07,0.0,R8106906538,Government,Ashanti,4052.31,33728.92,1,1
468,T895338,TRANSFER,Agent,Android,MTN,Night,Saturday,32800.58,C4831693156,Individual,Volta,51.44,0.0,R2378170698,Government,Central,31553.29,64353.87,1,1
599,T223188,UTILITY_PAYMENT,API,FeaturePhone,AirtelTigo,Evening,Friday,28305.94,C8341614545,Government,Greater Accra,31519.7,3213.760000000002,R8408422724,Government,Central,1676.2,29982.14,0,0
88,T472566,CASH_OUT,API,Android,MTN,Night,Sunday,25091.62,C1969549862,Government,Upper East,2782.9,0.0,R9621846170,Government,Volta,6761.99,31853.61,1,1
200,T767418,CASH_IN,App,FeaturePhone,MTN,Night,Wednesday,4835.97,C2398386702,Merchant,Volta,11939.69,7103.72,R3799657614,Agent,Upper East,32067.05,36903.02,0,0
253,T703408,CASH_IN,API,FeaturePhone,AirtelTigo,Morning,Thursday,70793.65,C5615457590,Government,Greater Accra,16133.61,0.0,R5975219350,Merchant,Eastern,11362.78,82156.43,0,0
391,T250327,CASH_OUT,USSD,FeaturePhone,AirtelTigo,Night,Saturday,34820.73,C2363882153,Individual,Ashanti,911.89,0.0,R5574704317,Agent,Western,48835.17,83655.9,1,1
352,T651553,TRANSFER,USSD,Android,Vodafone,Night,Tuesday,20486.61,C1837040208,Individual,Volta,2676.22,0.0,R7812627337,Agent,Northern,47533.57,68020.18,1,1
58,T647520,CASH_OUT,App,Android,MTN,Night,Saturday,64894.59,C5507464649,Government,Upper West,961.43,0.0,R3995861929,Merchant,Northern,43842.29,108736.88,1,1
385,T201843,CASH_OUT,Agent,iOS,AirtelTigo,Night,Sunday,35289.32,C3979487804,Agent,Northern,781.9,0.0,R8340455093,Agent,Upper West,31380.63,66669.95,1,1
698,T647761,CASH_OUT,USSD,Android,MTN,Evening,Sunday,21464.63,C6273980129,Agent,Ashanti,13568.41,0.0,R5025386975,Individual,Upper East,18304.39,39769.020000000004,0,0
86,T432409,CASH_IN,API,Android,Vodafone,Afternoon,Monday,4441.93,C8407269537,Individual,Northern,48972.28,44530.35,R9891472594,Individual,Northern,6777.71,11219.64,0,0
27,T849115,TRANSFER,USSD,iOS,MTN,Night,Sunday,10108.64,C6223395333,Government,Eastern,673.85,0.0,R3992485680,Agent,Ashanti,17036.97,27145.61,1,0
232,T994502,AIRTIME,USSD,FeaturePhone,MTN,Evening,Friday,13395.95,C4572357978,Individual,Greater Accra,62256.84,48860.89,R4488857970,Merchant,Greater Accra,18376.87,31772.82,0,0
305,T177959,CASH_OUT,App,FeaturePhone,AirtelTigo,Night,Tuesday,39838.58,C3826557688,Agent,Central,571.15,0.0,R8947526020,Merchant,Western,6068.6,45907.18,1,1
336,T409012,CASH_OUT,USSD,iOS,Vodafone,Night,Thursday,20790.47,C2977353085,Individual,Eastern,937.59,0.0,R2808511815,Government,Ashanti,40862.94,61653.41,1,1
399,T629837,CASH_OUT,App,Android,AirtelTigo,Night,Sunday,62933.54,C3070177372,Individual,Upper East,2177.46,0.0,R8567428724,Agent,Western,16362.16,79295.7,1,1
685,T225959,UTILITY_PAYMENT,USSD,iOS,Vodafone,Evening,Friday,3185.6,C3196693512,Individual,Volta,71527.48,68341.87999999999,R9619685200,Agent,Eastern,33369.59,36555.189999999995,0,0
479,T104557,TRANSFER,USSD,FeaturePhone,MTN,Night,Monday,24028.32,C6078434293,Merchant,Northern,45777.59,21749.269999999997,R6969737686,Agent,Ashanti,12110.43,36138.75,0,0
603,T648675,TRANSFER,Agent,iOS,Vodafone,Night,Saturday,66554.83,C8763064980,Agent,Upper West,2502.43,0.0,R4492231351,Merchant,Upper West,5445.29,72000.12,1,1
130,T178940,CASH_IN,Agent,Android,MTN,Night,Monday,8906.27,C1162773838,Government,Volta,50714.69,41808.42,R1043045500,Government,Eastern,17222.14,26128.41,0,0
370,T832584,AIRTIME,Agent,iOS,AirtelTigo,Morning,Tuesday,75200.68,C2640621012,Government,Northern,72149.31,0.0,R2417165721,Agent,Volta,17235.76,92436.43999999999,0,0
390,T859498,TRANSFER,App,FeaturePhone,MTN,Night,Friday,19159.47,C6878765818,Individual,Upper East,2347.97,0.0,R9492224104,Merchant,Central,8065.92,27225.39,1,0
670,T209678,TRANSFER,API,FeaturePhone,MTN,Night,Sunday,11259.56,C3152108884,Merchant,Volta,1266.24,0.0,R1906503386,Government,Ashanti,27509.72,38769.28,1,0
217,T324977,TRANSFER,USSD,Android,AirtelTigo,Morning,Wednesday,57378.88,C1056648867,Merchant,Western,40198.47,0.0,R8610420563,Merchant,Greater Accra,6478.42,63857.299999999996,0,0
425,T800912,TRANSFER,API,FeaturePhone,AirtelTigo,Night,Thursday,60561.47,C6969721286,Merchant,Northern,1591.07,0.0,R2153939830,Government,Northern,32410.58,92972.05,1,1
341,T605681,TRANSFER,Agent,FeaturePhone,AirtelTigo,Night,Tuesday,10690.11,C6017731924,Individual,Volta,1708.9,0.0,R9052616591,Merchant,Greater Accra,22122.79,32812.9,1,0
647,T318381,TRANSFER,App,FeaturePhone,Vodafone,Night,Friday,97470.62,C4870392014,Agent,Eastern,2974.24,0.0,R7473620066,Merchant,Western,36853.37,134323.99,1,1
142,T315425,TRANSFER,API,Android,MTN,Night,Monday,36935.22,C3188382776,Merchant,Eastern,874.25,0.0,R8506931282,Government,Upper West,29128.45,66063.67,1,1
330,T391941,TRANSFER,API,Android,Vodafone,Night,Thursday,12534.27,C8518239142,Individual,Central,7.56,0.0,R3128551265,Merchant,Upper East,4645.17,17179.440000000002,1,0
159,T244822,REVERSAL,API,Android,Vodafone,Evening,Sunday,73494.24,C2676506254,Government,Northern,12839.51,0.0,R4778863280,Agent,Central,38383.78,111878.02,0,0
478,T429500,TRANSFER,App,iOS,MTN,Night,Friday,71133.25,C7631788070,Individual,Volta,2392.29,0.0,R5366583537,Merchant,Northern,35292.31,106425.56,1,1
395,T242291,TRANSFER,Agent,iOS,Vodafone,Night,Tuesday,63628.77,C9018065507,Government,Upper West,746.14,0.0,R1780520225,Individual,Eastern,8380.96,72009.73,1,1
229,T701334,TRANSFER,API,FeaturePhone,AirtelTigo,Night,Friday,26978.98,C9504724761,Agent,Upper East,2654.42,0.0,R8809871735,Government,Greater Accra,48313.71,75292.69,1,1
22,T380622,AIRTIME,Agent,Android,MTN,Afternoon,Tuesday,9611.21,C9824047962,Government,Upper East,82434.74,72823.53,R9378431385,Individual,Volta,49010.2,58621.409999999996,0,0
560,T361432,CASH_IN,USSD,FeaturePhone,Vodafone,Morning,Wednesday,14061.15,C6699578205,Government,Eastern,7881.97,0.0,R8765671202,Government,Ashanti,17741.86,31803.010000000002,0,0
160,T468558,CASH_OUT,USSD,FeaturePhone,MTN,Afternoon,Sunday,18395.48,C9432620877,Government,Volta,83485.44,65089.96000000001,R9122383719,Individual,Northern,23164.9,41560.380000000005,0,0
700,T947932,TRANSFER,App,Android,Vodafone,Night,Sunday,64411.74,C4291888618,Individual,Northern,774.82,0.0,R1113600611,Agent,Eastern,29527.74,93939.48,1,1
320,T950804,AIRTIME,App,Android,MTN,Evening,Sunday,42541.97,C2998594189,Government,Northern,14525.61,0.0,R8117752389,Agent,Upper West,46166.67,88708.64,0,0
414,T349143,REVERSAL,API,FeaturePhone,Vodafone,Morning,Wednesday,5064.66,C5362396867,Merchant,Eastern,72312.69,67248.03,R7962794945,Government,Eastern,11537.49,16602.15,0,0
733,T421109,AIRTIME,API,Android,Vodafone,Night,Sunday,28081.96,C9455624562,Government,Ashanti,89855.0,61773.04,R8697430061,Agent,Northern,26926.88,55008.84,0,0
72,T462645,TRANSFER,Agent,iOS,Vodafone,Night,Saturday,95242.23,C5213603623,Government,Upper East,1858.36,0.0,R9374790162,Individual,Western,41849.42,137091.65,1,1
377,T587520,AIRTIME,Agent,iOS,MTN,Afternoon,Monday,13683.84,C9760630662,Merchant,Greater Accra,14878.06,1194.2199999999993,R5525838053,Government,Northern,35939.03,49622.869999999995,0,0
250,T355475,REVERSAL,API,iOS,AirtelTigo,Evening,Sunday,76109.46,C7221487493,Merchant,Greater Accra,82817.24,6707.779999999999,R4394493883,Government,Northern,30279.94,106389.40000000001,0,0
740,T975833,CASH_IN,USSD,Android,Vodafone,Afternoon,Saturday,33915.06,C7911982700,Individual,Volta,24311.18,0.0,R5303379559,Agent,Volta,35676.61,69591.67,0,0
158,T633698,TRANSFER,API,Android,MTN,Night,Monday,52123.45,C9821727608,Individual,Western,85724.63,33601.18000000001,R7926757698,Individual,Western,48453.89,100577.34,0,0
318,T217683,TRANSFER,USSD,FeaturePhone,AirtelTigo,Night,Monday,25978.37,C5692698971,Individual,Ashanti,2576.78,0.0,R3173230664,Merchant,Upper East,47812.96,73791.33,1,1
343,T515018,TRANSFER,Agent,iOS,MTN,Night,Thursday,79570.78,C2020395327,Agent,Western,1022.65,0.0,R8497938394,Merchant,Upper West,32728.31,112299.09,1,1
56,T182467,CASH_IN,USSD,FeaturePhone,Vodafone,Evening,Wednesday,66498.96,C9231135808,Government,Northern,46855.27,0.0,R9804919860,Government,Volta,30749.31,97248.27,0,0
281,T844810,CASH_OUT,Agent,iOS,Vodafone,Night,Thursday,99616.68,C3467555855,Individual,Central,974.96,0.0,R1213807965,Agent,Greater Accra,13362.84,112979.51999999999,1,1
664,T702553,CASH_OUT,App,FeaturePhone,Vodafone,Night,Wednesday,86209.24,C9605842084,Individual,Volta,298.15,0.0,R8606346821,Government,Upper East,1717.17,87926.41,1,1
408,T363171,AIRTIME,USSD,FeaturePhone,AirtelTigo,Evening,Tuesday,52885.3,C5693990003,Agent,Western,96649.51,43764.20999999999,R1632881406,Merchant,Central,37958.81,90844.11,0,0
583,T228873,REVERSAL,API,iOS,AirtelTigo,Afternoon,Tuesday,84398.31,C9371705817,Merchant,Upper West,39945.85,0.0,R9801591774,Merchant,Greater Accra,14409.14,98807.45,0,0
34,T344501,CASH_OUT,Agent,iOS,MTN,Night,Monday,45447.93,C1535536103,Agent,Eastern,376.28,0.0,R1196197080,Individual,Northern,17346.84,62794.770000000004,1,1
104,T633188,CASH_OUT,Agent,FeaturePhone,MTN,Night,Wednesday,53101.38,C2554039848,Government,Ashanti,1798.88,0.0,R6852312425,Agent,Greater Accra,14080.8,67182.18,1,1
533,T104792,CASH_OUT,API,Android,Vodafone,Night,Saturday,72405.17,C3395347941,Individual,Western,1446.64,0.0,R1824216542,Government,Upper East,27083.36,99488.53,1,1
552,T130434,CASH_OUT,Agent,Android,AirtelTigo,Night,Thursday,51766.4,C6965096268,Merchant,Ashanti,2563.16,0.0,R8722962486,Agent,Upper East,28970.74,80737.14,1,1
584,T519912,TRANSFER,Agent,Android,AirtelTigo,Afternoon,Tuesday,58369.05,C3182798052,Merchant,Eastern,99780.52,41411.47,R1885604031,Individual,Ashanti,32268.78,90637.83,0,0
684,T823041,CASH_IN,USSD,iOS,Vodafone,Morning,Thursday,96502.34,C1737293582,Agent,Volta,51873.96,0.0,R8196375720,Merchant,Greater Accra,19836.18,116338.51999999999,0,0
294,T697479,REVERSAL,USSD,iOS,MTN,Afternoon,Friday,65439.22,C6310219925,Government,Central,5835.39,0.0,R6940226850,Merchant,Northern,27754.12,93193.34,0,0
36,T844109,UTILITY_PAYMENT,API,Android,AirtelTigo,Night,Sunday,86377.21,C1771774810,Merchant,Upper West,18292.37,0.0,R3487278817,Government,Upper East,48789.65,135166.86000000002,0,0
669,T358477,CASH_OUT,Agent,FeaturePhone,AirtelTigo,Night,Thursday,98079.49,C5526393361,Merchant,Ashanti,2849.05,0.0,R4060684968,Government,Ashanti,5151.05,103230.54000000001,1,1
567,T974285,CASH_OUT,Agent,Android,MTN,Night,Thursday,19588.65,C8978867456,Agent,Upper West,2303.94,0.0,R7231526825,Individual,Central,26265.5,45854.15,1,0
338,T333159,TRANSFER,App,iOS,Vodafone,Night,Saturday,69802.59,C1338704421,Merchant,Western,955.83,0.0,R6969135358,Agent,Upper West,33963.42,103766.01,1,1
364,T305884,TRANSFER,USSD,iOS,AirtelTigo,Night,Tuesday,97105.7,C8236409212,Agent,Western,1804.71,0.0,R7085248253,Government,Western,19559.49,116665.19,1,1
592,T296473,TRANSFER,Agent,FeaturePhone,MTN,Night,Tuesday,68134.52,C8577019017,Individual,Ashanti,1334.55,0.0,R8750668758,Government,Northern,1146.61,69281.13,1,1
647,T337858,TRANSFER,API,FeaturePhone,MTN,Night,Thursday,39969.52,C3611012505,Individual,Western,1677.27,0.0,R5301084072,Merchant,Northern,31561.02,71530.54,1,1
300,T569661,TRANSFER,USSD,FeaturePhone,Vodafone,Night,Friday,12148.59,C4279304662,Individual,Central,180.93,0.0,R7985074008,Merchant,Upper West,5213.13,17361.72,1,0
206,T651533,AIRTIME,USSD,FeaturePhone,AirtelTigo,Morning,Sunday,12181.3,C7515717157,Government,Western,442.42,0.0,R2360710805,Individual,Eastern,34281.71,46463.009999999995,0,0
16,T631527,TRANSFER,App,FeaturePhone,Vodafone,Morning,Saturday,56329.55,C6874326470,Agent,Greater Accra,28633.1,0.0,R7255849532,Agent,Volta,9922.29,66251.84,0,0
94,T384705,AIRTIME,App,iOS,AirtelTigo,Afternoon,Tuesday,90031.04,C7617553105,Government,Eastern,9593.4,0.0,R8979221696,Agent,Greater Accra,49599.1,139630.13999999998,0,0
21,T530243,TRANSFER,API,FeaturePhone,AirtelTigo,Night,Thursday,68207.66,C9939039251,Agent,Eastern,2013.78,0.0,R7493564239,Individual,Upper East,40215.2,108422.86,1,1
151,T798100,REVERSAL,API,iOS,AirtelTigo,Night,Sunday,59155.81,C8311697454,Agent,Eastern,50398.01,0.0,R2373401312,Government,Eastern,33263.62,92419.43,0,0
27,T793816,CASH_OUT,App,Android,Vodafone,Morning,Thursday,60915.74,C1602193583,Government,Northern,40092.48,0.0,R6079658996,Individual,Northern,40329.84,101245.57999999999,0,0
458,T249571,CASH_OUT,App,FeaturePhone,Vodafone,Night,Friday,56700.59,C7427044790,Individual,Ashanti,2183.24,0.0,R1850781136,Government,Upper West,18325.1,75025.69,1,1
492,T722555,REVERSAL,Agent,iOS,AirtelTigo,Evening,Tuesday,95562.89,C6455321132,Merchant,Western,47124.05,0.0,R2650831268,Agent,Western,26235.87,121798.76,0,0
545,T149917,CASH_OUT,API,FeaturePhone,MTN,Night,Sunday,53379.8,C6286787774,Merchant,Ashanti,620.76,0.0,R9241758722,Merchant,Ashanti,44688.11,98067.91,1,1
329,T313701,TRANSFER,USSD,iOS,AirtelTigo,Night,Friday,82412.37,C8517718126,Government,Upper West,2354.21,0.0,R7652045572,Government,Northern,11299.34,93711.70999999999,1,1
477,T735553,AIRTIME,USSD,iOS,MTN,Evening,Friday,16279.37,C1656395699,Government,Greater Accra,24134.32,7854.949999999999,R2586048410,Individual,Ashanti,21939.96,38219.33,0,0
158,T888356,UTILITY_PAYMENT,Agent,iOS,MTN,Night,Tuesday,52290.73,C8793599544,Agent,Northern,80731.81,28441.079999999994,R9298793290,Merchant,Ashanti,10182.04,62472.770000000004,0,0
381,T611994,TRANSFER,API,iOS,AirtelTigo,Night,Sunday,19088.66,C4898351305,Merchant,Northern,2521.01,0.0,R2290179211,Government,Upper West,42221.15,61309.81,1,0
524,T409668,TRANSFER,API,FeaturePhone,MTN,Morning,Monday,60186.61,C1406394502,Government,Northern,39863.2,0.0,R2383491283,Government,Western,17504.51,77691.12,0,0
325,T712879,TRANSFER,USSD,Android,MTN,Night,Wednesday,85422.66,C1439427140,Merchant,Eastern,2732.38,0.0,R7910817577,Government,Northern,19626.31,105048.97,1,1
675,T135001,AIRTIME,API,iOS,Vodafone,Morning,Tuesday,59024.1,C3513243321,Merchant,Volta,65854.13,6830.030000000006,R8345945238,Merchant,Ashanti,347.23,59371.33,0,0
516,T452497,TRANSFER,App,iOS,AirtelTigo,Night,Monday,37207.71,C5649495861,Individual,Ashanti,2044.61,0.0,R9801724134,Agent,Volta,16455.96,53663.67,1,1
72,T229047,REVERSAL,Agent,iOS,MTN,Evening,Friday,48293.88,C9374098028,Agent,Central,36607.42,0.0,R8058559729,Individual,Upper West,16268.5,64562.38,0,0
571,T450894,TRANSFER,Agent,FeaturePhone,Vodafone,Evening,Tuesday,19927.01,C2730270472,Agent,Eastern,83412.38,63485.37000000001,R8088105050,Merchant,Upper West,37935.48,57862.490000000005,0,0
136,T601471,AIRTIME,App,iOS,AirtelTigo,Afternoon,Wednesday,52822.12,C3885195352,Government,Upper West,3404.62,0.0,R2809613318,Individual,Volta,48051.28,100873.4,0,0
724,T184203,AIRTIME,USSD,Android,Vodafone,Morning,Thursday,21044.73,C8273036419,Individual,Northern,82228.62,61183.89,R1098171183,Individual,Ashanti,20566.91,41611.64,0,0
721,T415734,CASH_OUT,USSD,iOS,AirtelTigo,Night,Wednesday,97288.29,C1521486540,Government,Central,1522.11,0.0,R1741597322,Individual,Greater Accra,34427.67,131715.96,1,1
577,T862795,AIRTIME,USSD,iOS,AirtelTigo,Morning,Thursday,60808.19,C3413857527,Agent,Northern,32750.38,0.0,R6711316233,Merchant,Ashanti,6574.8,67382.99,0,0
379,T897273,TRANSFER,API,Android,Vodafone,Night,Sunday,7176.46,C2475647712,Merchant,Volta,2111.26,0.0,R9102064850,Individual,Greater Accra,46308.7,53485.159999999996,1,0
120,T513962,TRANSFER,USSD,Android,AirtelTigo,Morning,Wednesday,57721.7,C8001648370,Agent,Volta,97707.94,39986.240000000005,R4984920359,Government,Eastern,2162.73,59884.43,0,0
289,T680358,CASH_OUT,Agent,iOS,MTN,Night,Saturday,68299.15,C7575259637,Government,Northern,2475.6,0.0,R6715705115,Government,Western,1290.6,69589.75,1,1
274,T317877,CASH_OUT,API,iOS,AirtelTigo,Night,Tuesday,24644.25,C6597335112,Individual,Central,2280.11,0.0,R2440603960,Merchant,Greater Accra,4552.69,29196.94,1,1
586,T849588,TRANSFER,Agent,iOS,AirtelTigo,Night,Wednesday,28473.35,C3015449824,Merchant,Western,670.36,0.0,R1814436678,Government,Northern,34146.89,62620.24,1,1
343,T295454,TRANSFER,Agent,iOS,Vodafone,Night,Wednesday,39302.26,C4023859695,Government,Volta,1902.14,0.0,R6145458987,Merchant,Western,21780.59,61082.850000000006,1,1
404,T551858,AIRTIME,Agent,iOS,MTN,Evening,Saturday,34496.67,C7213750341,Individual,Upper West,70580.93,36084.259999999995,R4398327580,Individual,Northern,29981.88,64478.55,0,0
461,T398595,TRANSFER,USSD,Android,Vodafone,Night,Friday,73516.8,C5847023855,Agent,Eastern,1152.14,0.0,R5106442139,Individual,Ashanti,48768.03,122284.83,1,1
156,T172823,UTILITY_PAYMENT,USSD,iOS,AirtelTigo,Afternoon,Thursday,57440.63,C7068006005,Individual,Greater Accra,87778.23,30337.6,R2852661850,Government,Upper West,32980.86,90421.48999999999,0,0
328,T356773,CASH_OUT,API,iOS,AirtelTigo,Night,Monday,87939.1,C8236980551,Individual,Upper East,756.94,0.0,R6572436051,Individual,Upper East,42983.98,130923.08000000002,1,1
639,T369828,CASH_OUT,USSD,FeaturePhone,AirtelTigo,Afternoon,Wednesday,85215.37,C4792328066,Government,Upper West,58969.35,0.0,R2822418843,Individual,Western,1773.14,86988.51,0,0
132,T218867,TRANSFER,API,Android,MTN,Night,Saturday,76131.69,C2910847652,Merchant,Eastern,1576.37,0.0,R4245593049,Individual,Volta,11959.82,88091.51000000001,1,1
415,T583098,CASH_IN,USSD,FeaturePhone,Vodafone,Evening,Friday,31831.97,C8804449697,Government,Volta,56662.37,24830.4,R8196836214,Merchant,Central,32513.06,64345.03,0,0
326,T574386,CASH_OUT,Agent,FeaturePhone,Vodafone,Night,Monday,44315.63,C5822000305,Individual,Central,1404.92,0.0,R6550233140,Government,Northern,28628.27,72943.9,1,1
